LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2022-08-24 00:00:00;2022-08-25 00:00:00;2022-08-26 00:00:00;2022-08-27 00:00:00;2022-08-28 00:00:00;2022-08-29 00:00:00;2022-08-30 00:00:00;2022-08-31 00:00:00;2022-09-01 00:00:00;2022-09-02 00:00:00;2022-09-03 00:00:00;2022-09-04 00:00:00;2022-09-05 00:00:00;2022-09-06 00:00:00;2022-09-07 00:00:00;2022-09-08 00:00:00;2022-09-09 00:00:00;2022-09-10 00:00:00;2022-09-11 00:00:00;TOTAL
01;Stockholms län;80;Stockholm;100007514;Blackebergs bibliotek;176;126;128;0;120;159;139;163;152;144;0;276;286;216;389;288;494;0;0;3256
01;Stockholms län;80;Stockholm;100007515;Nockebyhem SVPH;0;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;118
01;Stockholms län;80;Stockholm;100007516;Bromma Blocks Galleria;257;225;195;254;283;289;329;301;289;345;572;747;493;696;762;928;1066;1810;0;9841
01;Stockholms län;80;Stockholm;100007517;Brommaplans bibliotek;200;227;169;116;0;240;180;214;206;235;199;0;428;339;562;581;499;474;0;4869
01;Stockholms län;80;Stockholm;100007518;Liljeholmstorget;488;481;473;319;314;527;518;572;500;541;395;426;714;690;681;882;931;781;0;10233
01;Stockholms län;80;Stockholm;100007519;Garnisonen, Karlavägen 100;266;225;180;0;0;259;258;255;222;223;0;0;446;571;565;610;720;0;0;4800
01;Stockholms län;80;Stockholm;100007520;Sture bibliotek;74;64;0;0;0;90;82;76;89;0;0;0;199;219;274;1257;0;0;0;2424
01;Stockholms län;80;Stockholm;100007521;Rinkeby träffpunkt, Familjehuset;106;87;101;54;38;129;98;93;128;128;73;117;188;129;253;358;447;460;0;2987
01;Stockholms län;80;Stockholm;100007522;Alviks bibliotek;203;179;168;0;194;255;180;276;198;270;0;398;471;341;621;539;668;0;0;4961
01;Stockholms län;80;Stockholm;100007523;Luma bibliotek;280;219;0;0;296;0;260;294;210;0;0;403;428;388;641;566;0;0;0;3985
01;Stockholms län;80;Stockholm;100007525;Årsta bibliotek;213;189;126;129;0;172;168;221;196;149;245;0;372;301;546;467;327;460;0;4281
01;Stockholms län;80;Stockholm;100007526;Sätra/Björksätra vård- och omsorgsb.;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;54
01;Stockholms län;80;Stockholm;100007527;Kista servicehus/vård och omsorgsb.;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;31
01;Stockholms län;80;Stockholm;100007530;Kattrumpstullens vård- och omsorgsbo;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;29
01;Stockholms län;80;Stockholm;100007531;Löjtnantsgården;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
01;Stockholms län;80;Stockholm;100007532;Serafens vård- och omsorgsboende;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;14
01;Stockholms län;80;Stockholm;100007533;Hässelby Villastads bibliotek;188;210;146;123;0;272;191;343;277;234;240;0;435;360;539;624;512;617;0;5311
01;Stockholms län;80;Stockholm;100007534;Vällingby bibliotek;383;319;280;163;184;402;330;395;348;392;293;394;715;642;873;891;898;555;450;8907
01;Stockholms län;80;Stockholm;100007539;Entré Nord, Gävlegatan 22;169;161;153;0;0;201;169;147;160;225;0;0;330;412;500;551;751;0;0;3929
01;Stockholms län;80;Stockholm;100007543;KTH Open lab-huset;95;97;87;49;0;125;157;125;117;124;116;0;260;315;409;532;730;581;0;3919
01;Stockholms län;80;Stockholm;100007544;Lindhagen;167;163;151;0;0;157;192;182;170;232;0;0;364;350;422;539;719;0;0;3808
01;Stockholms län;80;Stockholm;100007545;Globen Shopping;290;273;239;175;214;339;365;303;309;366;367;438;556;702;774;925;1137;1079;0;8851
01;Stockholms län;80;Stockholm;100007548;Enskede Nya Servicehus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;36
01;Stockholms län;80;Stockholm;100007549;Fridhemmet och Alströmerhemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;79
01;Stockholms län;80;Stockholm;100007550;Nockebyhus SVPH;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126
01;Stockholms län;80;Stockholm;100007551;Mälarbackens vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;92
01;Stockholms län;80;Stockholm;100007552;Edstätra vård- och omsorgsboende;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;26
01;Stockholms län;80;Stockholm;100007553;Trekantens servicehus;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;33
01;Stockholms län;80;Stockholm;100007554;Blomsterfonden Liseberg;0;0;0;0;0;0;0;0;0;0;0;0;0;157;0;0;0;0;0;157
01;Stockholms län;80;Stockholm;100007555;Älvsjö servicehus/ VoB;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
01;Stockholms län;80;Stockholm;100007556;Stora Sköndal Johannesgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;27
01;Stockholms län;80;Stockholm;100007557;Husby medborgarkontor;63;64;22;0;0;65;64;95;58;19;0;0;104;85;163;133;81;0;0;1016
01;Stockholms län;80;Stockholm;100037903;Spånga torg;193;175;174;152;96;214;201;227;216;273;200;227;377;384;460;497;630;509;0;5205
01;Stockholms län;80;Stockholm;100038308;Fridhemsplan;186;168;179;157;174;201;285;237;227;280;304;529;516;633;654;758;1041;830;0;7359
01;Stockholms län;80;Stockholm;100038392;Kulturhuset;226;196;145;115;140;241;282;255;290;355;344;370;591;806;879;1165;1450;1284;0;9134
01;Stockholms län;80;Stockholm;100038453;Odenplan;424;444;406;261;258;530;483;493;493;517;461;554;885;1011;948;1022;1072;819;0;11081
01;Stockholms län;80;Stockholm;100038511;Moderna muséet;42;51;43;41;39;0;49;51;65;50;71;106;0;124;107;127;169;180;0;1315
01;Stockholms län;80;Stockholm;100038540;Humlegården;316;278;280;177;163;289;323;329;300;396;318;444;605;728;841;966;1058;695;0;8506
01;Stockholms län;80;Stockholm;100038685;Norra Djurgårdsstadens bibliotek;89;82;60;0;121;108;0;95;61;123;0;183;220;0;238;253;349;0;0;1982
01;Stockholms län;80;Stockholm;100038777;Orionteatern;186;175;173;0;0;188;202;203;193;224;0;0;341;361;387;439;613;522;0;4207
01;Stockholms län;80;Stockholm;100038875;Tranströmerbiblioteket;713;601;526;380;360;626;684;651;593;661;660;782;1144;1197;1317;1390;1519;1204;0;15008
01;Stockholms län;80;Stockholm;100038918;Tellus fritidscenter;52;51;43;0;0;45;49;31;43;50;0;0;83;129;100;124;407;0;0;1207
01;Stockholms län;80;Stockholm;100038934;Sveriges kommuner och regioner;121;114;104;0;0;161;106;125;121;107;0;0;236;271;291;398;394;0;0;2549
01;Stockholms län;80;Stockholm;100038984;Gullmarsplan;163;165;191;82;74;162;164;172;135;216;146;224;322;394;409;570;745;543;0;4877
01;Stockholms län;80;Stockholm;100039132;Östberga kulturhus;57;47;27;0;58;0;47;37;48;44;0;110;0;98;101;185;188;0;0;1047
01;Stockholms län;80;Stockholm;100039460;Bagarmossens Folkets hus;134;145;131;65;69;143;139;124;115;169;136;186;274;270;334;400;646;523;0;4003
01;Stockholms län;80;Stockholm;100039791;Telefonplan;225;229;219;126;182;249;268;262;238;281;325;398;502;632;743;818;856;613;0;7166
01;Stockholms län;81;Södertälje;100007558;Biblioteket Mölnbo;41;0;0;0;0;0;82;0;0;0;0;0;0;0;122;0;0;0;0;245
01;Stockholms län;81;Södertälje;100007559;Hölö Bibliotek;0;83;0;0;0;0;0;144;70;0;0;0;0;161;0;186;0;0;0;644
01;Stockholms län;81;Södertälje;100007560;Lunahuset, Nygatan 18;179;189;196;102;61;215;219;205;167;208;175;216;306;358;375;377;486;411;768;5213
01;Stockholms län;81;Södertälje;100007561;Mötesplats Enhörna;0;0;114;0;0;110;0;0;0;220;0;0;178;0;0;0;299;0;0;921
01;Stockholms län;81;Södertälje;100007562;Scaniarinken;91;108;128;70;124;142;176;156;177;135;174;236;262;305;307;404;566;509;0;4070
01;Stockholms län;81;Södertälje;100007563;Församlingshemmet Järna;108;137;124;52;0;175;144;138;157;162;122;0;292;233;291;362;428;392;0;3317
01;Stockholms län;81;Södertälje;100007564;Hagabergs folkhögskola;84;81;96;0;0;148;106;134;99;119;0;0;202;204;265;297;440;0;0;2275
01;Stockholms län;81;Södertälje;100007565;Hovsjö Hub;20;16;40;0;0;25;37;49;32;49;0;0;77;55;62;118;123;0;0;703
01;Stockholms län;81;Södertälje;100007566;Mötesplats Bergvik;83;121;71;0;0;115;113;135;101;109;0;0;149;169;184;177;256;0;0;1783
01;Stockholms län;81;Södertälje;100007567;Stadshuset;98;90;47;0;0;120;107;154;93;150;0;0;184;202;275;265;345;0;0;2130
01;Stockholms län;81;Södertälje;100655242;Tysslingeskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;12
01;Stockholms län;82;Nacka;100007568;Nacka stadshus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;663;663
01;Stockholms län;82;Nacka;100007569;Orminge bibliotek;255;276;250;146;140;349;319;336;286;334;237;283;521;587;614;717;715;503;0;6868
01;Stockholms län;82;Nacka;100007570;Nacka Forum, plan 2;412;420;370;339;342;424;461;470;437;474;527;579;814;814;913;964;825;798;0;10383
01;Stockholms län;82;Nacka;100007571;Dieselverkstadens bibliotek;234;208;192;139;157;260;284;237;218;279;283;316;497;497;577;619;676;676;0;6349
01;Stockholms län;82;Nacka;100007572;Älta bibliotek;98;115;90;64;62;142;106;140;124;136;130;134;235;261;283;318;423;370;0;3231
01;Stockholms län;82;Nacka;100007574;Fisksätra centrum, plan 2;55;61;53;29;15;62;53;52;53;62;24;32;86;84;94;0;0;236;0;1051
01;Stockholms län;82;Nacka;100007575;Saltsjöbaden bibliotek;164;161;165;106;54;226;201;189;191;232;152;170;306;395;399;411;554;373;0;4449
01;Stockholms län;82;Nacka;100007576;Båthöjden Plaza;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9
01;Stockholms län;82;Nacka;100007577;Vardaga villa Sarvträsk;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;17
01;Stockholms län;82;Nacka;100007578;Villa Tollare;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;21
01;Stockholms län;82;Nacka;100007579;Ersta Sarahemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;18
01;Stockholms län;82;Nacka;100007580;Saltsjöbadens sjukhus;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;19
01;Stockholms län;82;Nacka;100007581;Nacka Seniorcenter Ektorp;0;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;49
01;Stockholms län;82;Nacka;100007582;Danvikshem;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;71
01;Stockholms län;82;Nacka;100007583;Nacka Seniorcenter Talliden;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4
01;Stockholms län;82;Nacka;100007586;Nacka Seniorcenter Sjötäppan;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;20
01;Stockholms län;82;Nacka;100007587;Nacka Seniorcenter Sofiero;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;21
01;Stockholms län;82;Nacka;100007588;Vardaga Lillängen;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;18
01;Stockholms län;82;Nacka;100007589;HVB-hem Solsunda;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;31
01;Stockholms län;82;Nacka;100036952;Nacka gymnasium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;50
01;Stockholms län;82;Nacka;100036954;Kunskapsgallerian M7 Sickla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;40
01;Stockholms län;83;Sundbyberg;100007590;Förvaltarens träfflokal i Rissne;62;48;57;24;20;41;39;67;37;83;117;127;79;0;128;154;388;0;0;1471
01;Stockholms län;83;Sundbyberg;100007591;Ekbacken;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;29
01;Stockholms län;83;Sundbyberg;100007592;Hallonhöjden;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
01;Stockholms län;83;Sundbyberg;100007593;Biblioteket Signalfabriken;375;370;293;218;0;457;344;406;350;350;360;384;628;716;798;725;809;440;831;8854
01;Stockholms län;83;Sundbyberg;100007594;Kulturcentrum, Hallonbergen C;105;100;74;56;40;104;114;109;86;97;97;98;233;292;292;373;416;0;0;2686
01;Stockholms län;84;Solna;100007595;Biblioteket i Bergshamra;127;107;93;86;0;109;79;135;145;84;127;0;152;163;344;348;256;311;0;2666
01;Stockholms län;84;Solna;100007596;Biblioteket i Solna centrum;389;425;355;344;0;452;401;396;416;420;481;0;704;791;809;864;789;704;0;8740
01;Stockholms län;84;Solna;100007597;Solna stadshus;283;242;188;0;208;255;233;254;188;181;0;404;322;365;371;447;471;609;828;5849
01;Stockholms län;84;Solna;100007598;Skoga äldrecentrum;0;0;0;0;0;115;84;63;85;58;0;0;74;115;146;123;215;0;0;1078
01;Stockholms län;84;Solna;100007599;Hallen äldreboende;0;0;0;0;0;87;68;80;57;63;0;0;79;102;232;128;211;0;0;1107
01;Stockholms län;84;Solna;100007601;Sockerbiten i Ritorp;0;0;0;0;0;0;98;54;83;40;0;162;0;188;80;175;120;0;0;1000
01;Stockholms län;84;Solna;100007602;Ankaret i Hagalund;0;0;0;0;0;0;0;70;55;55;73;0;0;0;162;93;221;262;0;991
01;Stockholms län;84;Solna;100007603;Raoul Wallenbergskolan Järvastaden;0;0;0;0;0;0;0;0;0;0;140;243;0;0;0;0;0;331;0;714
01;Stockholms län;84;Solna;100040162;Raoul Wallenbergskolan Bagartorp;0;0;0;0;0;0;0;0;0;0;67;74;0;0;0;0;0;201;0;342
01;Stockholms län;86;Lidingö;100007604;Baggeby Gård;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;50
01;Stockholms län;86;Lidingö;100007606;Siggebogården;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;37
01;Stockholms län;86;Lidingö;100007607;Högsätra vård- och omsorgsboende;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;37
01;Stockholms län;86;Lidingö;100007608;Föreningsgården Larsberg;122;102;83;0;0;129;109;119;146;76;0;0;224;226;277;283;305;594;0;2795
01;Stockholms län;86;Lidingö;100007609;Stadshuset;470;435;380;290;339;495;496;465;497;522;501;702;898;837;980;1039;1193;1065;442;12046
01;Stockholms län;86;Lidingö;100007611;Ektorpsgården;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;13
01;Stockholms län;86;Lidingö;100007612;Silverhöjden;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
01;Stockholms län;86;Lidingö;100007613;Villa Agadir;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
01;Stockholms län;86;Lidingö;100074873;Villa Dalénum;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;23
01;Stockholms län;87;Vaxholm;100007614;Rådhuset;147;91;118;97;104;121;153;159;175;159;160;225;212;257;265;296;293;306;142;3480
01;Stockholms län;88;Norrtälje;100007615;Herrängs bibliotek;0;0;0;0;0;0;47;0;0;0;0;0;0;55;0;0;0;0;0;102
01;Stockholms län;88;Norrtälje;100007616;Kriminalvårdsanstalten Norrtälje;0;0;0;0;0;0;0;0;0;0;0;70;1;0;0;0;0;0;0;71
01;Stockholms län;88;Norrtälje;100007617;Norrtälje stadsbibliotek;371;429;354;155;0;495;499;444;484;445;253;0;743;790;840;801;814;528;0;8445
01;Stockholms län;88;Norrtälje;100007618;Hallstaviks Bibliotek;57;169;120;54;0;153;130;78;131;172;49;0;253;171;238;224;232;218;0;2449
01;Stockholms län;88;Norrtälje;100007619;Väddö Bibliotek;102;115;0;0;0;135;0;180;137;0;0;0;208;0;269;221;0;0;0;1367
01;Stockholms län;88;Norrtälje;100007620;Rimbo Bibliotek;0;199;129;94;0;135;179;0;190;170;123;0;181;366;0;410;305;290;0;2771
01;Stockholms län;88;Norrtälje;100007621;Bergshamra bygdegård;41;52;53;0;0;32;37;39;73;72;0;0;72;78;82;74;141;0;0;846
01;Stockholms län;88;Norrtälje;100007623;Edsbro Bibliotek;0;0;0;0;0;100;0;0;0;0;0;0;117;0;0;0;0;0;0;217
01;Stockholms län;88;Norrtälje;100007624;Gräddö by samfällighetslokal;48;30;29;0;0;48;21;56;54;59;0;0;56;60;82;54;78;0;0;675
01;Stockholms län;88;Norrtälje;100007625;Kommunhuset Ankaret;164;184;123;61;89;181;183;137;228;164;0;0;223;230;296;337;347;314;502;3763
01;Stockholms län;88;Norrtälje;100007626;Biblioteksbussen;13;0;0;0;0;1;10;1;20;0;0;0;0;7;9;10;8;0;0;79
01;Stockholms län;88;Norrtälje;100007627;Rånäs Bibliotek;51;0;0;0;0;0;0;39;0;0;0;0;0;0;48;0;0;0;0;138
01;Stockholms län;88;Norrtälje;100064824;Rodengymnasiet;0;0;0;0;0;0;0;0;0;0;0;0;3;8;11;15;16;0;0;53
01;Stockholms län;88;Norrtälje;100064871;Havstornet i Norrtälje hamn;0;0;0;0;0;0;0;0;163;119;167;343;206;266;323;385;285;505;0;2762
01;Stockholms län;91;Sigtuna;100007628;Coops parkering;170;206;176;135;168;180;205;192;240;243;269;301;370;402;438;497;543;520;0;5255
01;Stockholms län;91;Sigtuna;100007629;Ärlinghem äldreboende;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;23
01;Stockholms län;91;Sigtuna;100007630;Hemskogens äldreboende;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;15
01;Stockholms län;91;Sigtuna;100007631;Storboda Kriminalvårdsanstalt;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;34
01;Stockholms län;91;Sigtuna;100007632;Arhems demensboende;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;30
01;Stockholms län;91;Sigtuna;100007633;Rosersbergs bibliotek;18;38;32;0;0;0;59;31;0;0;45;0;0;56;113;54;79;0;0;525
01;Stockholms län;91;Sigtuna;100007634;Kulturlänken;137;135;97;80;43;129;130;117;85;121;90;86;176;172;200;241;318;297;535;3189
01;Stockholms län;91;Sigtuna;100007635;Munken församlingshem;163;153;119;87;79;162;157;135;148;152;0;175;222;258;279;316;378;392;0;3375
01;Stockholms län;91;Sigtuna;100007636;Ymer äldreboende;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;12
01;Stockholms län;91;Sigtuna;100007637;Mötesplatsen;53;59;38;40;38;69;81;83;61;72;75;73;125;132;123;164;245;283;0;1814
01;Stockholms län;92;Nynäshamn;100007638;Centrumhuset Ösmo;58;56;60;0;0;56;69;73;66;73;0;0;97;82;115;137;150;0;0;1092
01;Stockholms län;92;Nynäshamn;100007639;Folkets Hus Nynäshamn;191;172;139;56;51;156;137;161;153;137;88;87;200;232;243;279;350;315;228;3375
01;Stockholms län;92;Nynäshamn;100007640;Sjötelegrafen Nynäshamn;192;214;225;68;133;215;258;222;239;261;219;252;333;404;399;427;470;313;0;4844
01;Stockholms län;92;Nynäshamn;100007642;Sorunda församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;121;93;94;113;140;0;0;561
01;Stockholms län;92;Nynäshamn;100007643;Hyresgästföreningens lokal;14;3;0;0;0;0;11;6;0;0;8;11;0;10;9;7;0;0;0;79
03;Uppsala län;05;Håbo;100007644;Slottsskolan matsal;0;0;0;0;0;0;0;0;0;0;122;98;0;0;0;0;0;0;0;220
03;Uppsala län;05;Håbo;100007646;Landstingshuset bottenplan;204;229;157;103;139;189;225;246;243;238;239;278;522;615;620;752;792;836;224;6851
03;Uppsala län;05;Håbo;100052295;Västerhagsvägen äldreboende;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23
03;Uppsala län;05;Håbo;100052299;Solängen äldreboende;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;9
03;Uppsala län;19;Älvkarleby;100007647;Biblioteket Skutskär;166;127;121;38;35;156;163;181;110;132;80;121;276;252;331;225;286;186;111;3097
03;Uppsala län;19;Älvkarleby;100007648;Folkets hus Marma;0;0;0;0;0;0;0;61;0;0;0;0;0;0;58;0;0;0;0;119
03;Uppsala län;19;Älvkarleby;100033347;Älvkarleö , klockstapeln;0;0;0;0;0;0;42;0;0;0;0;0;0;39;0;0;0;0;0;81
03;Uppsala län;30;Knivsta;100007649;Knivsta kommunhus;164;187;131;74;111;180;165;210;165;149;167;193;350;357;409;504;564;433;185;4698
03;Uppsala län;30;Knivsta;100007650;Alsike skola;0;0;0;0;0;0;0;0;0;0;66;142;75;56;85;121;130;0;0;675
03;Uppsala län;31;Heby;100007651;Folkets hus, Tärnsjö;27;0;58;0;0;63;0;65;0;84;0;0;105;0;136;0;98;0;0;636
03;Uppsala län;31;Heby;100007652;Biblioteket, Östervåla;54;111;0;0;0;127;0;103;130;0;0;0;192;0;167;295;0;198;0;1377
03;Uppsala län;31;Heby;100007654;Birgittagården, Harbo;0;0;0;0;0;0;35;0;0;0;0;0;0;145;0;0;0;0;0;180
03;Uppsala län;31;Heby;100007655;Enåkers Bygdegård;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;63;0;0;111;212
03;Uppsala län;31;Heby;100007656;Församlingshemmet, Huddunge;0;0;0;0;0;0;50;0;0;0;0;0;0;24;0;0;0;0;112;186
03;Uppsala län;31;Heby;100007657;Kyrkans allrum, Morgongåva;0;0;61;0;0;0;79;0;0;103;0;0;0;181;0;0;145;0;0;569
03;Uppsala län;31;Heby;100007658;Kommunhuset, Heby;50;69;62;22;42;73;93;67;79;76;46;62;130;149;109;223;169;112;99;1732
03;Uppsala län;60;Tierp;100007659;Mehede skola, gymnastiksalen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;163
03;Uppsala län;60;Tierp;100007660;Örbyhus bibliotek;16;35;25;0;0;62;33;28;94;46;0;0;99;50;67;207;91;0;0;853
03;Uppsala län;60;Tierp;100007661;Kulturhuset Möbeln;123;121;103;63;42;167;195;161;240;203;111;99;247;312;346;474;491;449;173;4120
03;Uppsala län;60;Tierp;100007662;Skärplinge bibliotek;26;60;29;0;0;45;19;29;101;38;0;0;129;31;53;179;75;0;0;814
03;Uppsala län;60;Tierp;100007663;Karlholms bibliotek;12;31;18;0;0;50;16;11;52;33;0;0;82;41;42;85;37;0;0;510
03;Uppsala län;60;Tierp;100007664;Söderfors bibliotek;5;33;27;0;0;34;11;24;41;32;0;0;44;23;27;88;39;0;0;428
03;Uppsala län;80;Uppsala;100007665;Bolandcity;133;144;137;118;148;184;228;223;248;238;275;284;373;448;512;601;806;678;0;5778
03;Uppsala län;80;Uppsala;100007666;Stenhagenbiblioteket;107;101;68;0;0;0;173;129;110;97;161;0;0;252;301;264;250;289;0;2302
03;Uppsala län;80;Uppsala;100007667;Ekonomikum;186;128;140;83;0;162;156;165;156;202;169;0;293;337;393;605;780;928;0;4883
03;Uppsala län;80;Uppsala;100007668;SiS LVM-hem Östfora;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19
03;Uppsala län;80;Uppsala;100007669;SiS ungdomshem Bärby;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;9
03;Uppsala län;80;Uppsala;100007670;Häktet Uppsala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;18
03;Uppsala län;80;Uppsala;100007671;Stadsbiblioteket;264;251;191;118;0;293;259;275;277;249;210;190;462;524;662;801;773;993;181;6973
03;Uppsala län;80;Uppsala;100007672;Sävja kulturcentrum;67;79;43;35;0;71;93;72;72;80;67;0;147;186;117;208;144;202;0;1683
03;Uppsala län;80;Uppsala;100007673;Storvretabiblioteket;78;115;0;0;0;91;100;82;121;0;115;0;130;253;139;325;0;292;0;1841
03;Uppsala län;80;Uppsala;100007674;Gåvsta Hall 2000;0;23;0;0;0;0;49;0;39;0;0;0;0;108;0;102;0;0;0;321
03;Uppsala län;80;Uppsala;100007675;Gottsunda centrum;198;178;156;107;0;231;216;246;279;205;246;262;454;468;505;626;546;501;447;5871
03;Uppsala län;80;Uppsala;100007676;Nyby Servicehus;0;0;91;0;0;0;74;0;0;79;0;0;0;109;0;0;133;0;0;486
03;Uppsala län;80;Uppsala;100007677;Sveriges Lantbruksuniversitet, SLU;55;46;41;0;0;59;54;59;59;74;0;0;111;140;146;220;344;0;0;1408
03;Uppsala län;80;Uppsala;100007678;Fyrishov;170;172;149;83;132;210;195;163;184;206;250;350;409;403;487;587;625;702;607;6084
03;Uppsala län;80;Uppsala;100007679;Vängebiblioteket;28;43;0;0;0;15;23;25;49;0;0;0;60;57;76;113;0;0;0;489
03;Uppsala län;80;Uppsala;100007681;Vattholmabiblioteket;22;20;0;0;0;45;0;37;51;0;0;0;70;0;49;149;0;0;0;443
03;Uppsala län;80;Uppsala;100007682;Gunsta Godtemplargården;0;0;28;0;0;0;0;0;0;84;0;0;0;0;0;0;93;0;0;205
03;Uppsala län;80;Uppsala;100007684;Akademiska sjukhuset;82;75;75;0;0;68;92;89;95;80;0;0;129;149;183;281;368;0;0;1766
03;Uppsala län;80;Uppsala;100007685;Eriksbergsbiblioteket;117;99;90;0;0;101;92;135;78;110;0;0;176;185;243;166;194;0;0;1786
03;Uppsala län;80;Uppsala;100007686;Bälingebiblioteket;69;0;0;0;0;71;128;44;0;0;109;0;93;193;129;0;0;149;0;985
03;Uppsala län;80;Uppsala;100007687;Björklingebiblioteket;47;113;0;0;56;105;0;101;143;0;0;0;156;0;198;315;0;0;0;1234
03;Uppsala län;80;Uppsala;100007688;Almungebiblioteket;0;0;0;0;0;161;0;0;0;0;0;0;210;0;0;0;0;0;0;371
03;Uppsala län;80;Uppsala;100007690;Gränbystaden Galleria;412;420;358;249;361;456;474;549;484;556;548;760;838;960;1185;1214;1433;1447;1002;13706
03;Uppsala län;80;Uppsala;100066557;Stadshuset;399;353;314;118;154;362;229;377;299;257;209;340;469;530;634;779;802;904;818;8347
03;Uppsala län;80;Uppsala;100066862;IFU Arena;60;54;51;44;0;0;0;56;52;48;91;0;0;0;157;154;237;377;0;1381
03;Uppsala län;80;Uppsala;100066869;Utbildnings- och jobbcenter;52;35;27;0;0;65;30;45;36;36;0;0;71;86;103;163;193;0;0;942
03;Uppsala län;80;Uppsala;100066871;Studenternas arena;57;63;30;35;32;48;51;43;39;47;78;123;112;139;180;260;303;303;182;2125
03;Uppsala län;80;Uppsala;100066920;Forumkvarteret;66;73;76;51;0;107;88;98;103;109;113;101;158;219;247;327;404;358;128;2826
03;Uppsala län;81;Enköping;100007691;Ledningsregementet;6;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
03;Uppsala län;81;Enköping;100007692;Filialbibliotek i Fjärdhundra;0;2;25;0;0;0;0;0;0;0;0;0;39;0;0;140;0;0;0;206
03;Uppsala län;81;Enköping;100007695;FUB-lokalen;98;44;61;39;0;123;123;91;139;96;86;122;213;270;268;305;387;395;0;2860
